#Xcm		Ycm		Zcm		FXcm		FYcm		FZcm
1.074782e-05	2.015292e-06	4.195804e-06	2.733706e-15	-2.824934e-15	-4.467409e-15
1.116381e-05	1.995207e-06	4.354643e-06	2.655990e-15	-2.845378e-15	-4.958921e-15
1.159597e-05	1.976456e-06	4.472040e-06	2.147135e-15	-3.250809e-15	-5.036856e-15
1.204236e-05	1.984861e-06	4.537312e-06	1.733824e-15	-2.883377e-15	-4.625549e-15
1.239880e-05	2.172938e-06	4.472440e-06	1.131482e-15	-3.355925e-15	-4.264368e-15
1.354214e-05	2.520489e-06	4.158565e-06	-1.877737e-16	-4.490647e-15	-3.768630e-15
1.385005e-05	2.687474e-06	3.960775e-06	-9.729265e-16	-4.681613e-15	-3.214469e-15
1.426013e-05	2.669806e-06	3.807545e-06	-1.644949e-15	-4.746667e-15	-3.120650e-15
1.469108e-05	2.642634e-06	3.597766e-06	-2.930597e-15	-5.361859e-15	-3.236654e-15
1.509647e-05	2.603366e-06	3.351141e-06	-3.464694e-15	-4.676548e-15	-2.664023e-15
1.547122e-05	2.557154e-06	3.062149e-06	-5.201438e-15	-5.542275e-15	-3.006867e-15
1.581246e-05	2.510784e-06	2.736903e-06	-5.565043e-15	-4.833879e-15	-2.498271e-15
1.610858e-05	2.474123e-06	2.367129e-06	-7.632912e-15	-5.634173e-15	-3.135257e-15
1.636541e-05	2.428372e-06	1.979536e-06	-8.195317e-15	-5.519846e-15	-2.272003e-15
1.142599e-05	1.040836e-06	-4.740720e-06	2.984545e-15	-1.990939e-15	5.161456e-15
1.108802e-05	1.238397e-06	-4.604247e-06	3.097321e-15	-2.105833e-15	4.827784e-15
1.076978e-05	1.029338e-06	-4.546593e-06	3.605281e-15	-1.714372e-15	4.857236e-15
1.054088e-05	6.213664e-07	-4.527634e-06	3.620369e-15	-8.495356e-16	5.128752e-15
1.076274e-05	-5.848114e-07	-4.623258e-06	3.361596e-15	7.723841e-16	4.878584e-15
1.077956e-05	-9.783080e-07	-4.561390e-06	3.391953e-15	1.584140e-15	4.934269e-15
